ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Event_Type
2190,ENSMUSG00000043410.16,Hfm1,chr5,-,106911403,106911666,106911403,106911591,106917323,106917627,2190,"1,1,2","0,0,0","0,1,0","1,0,2",174,99,6.25E-06,0.006163573,"1.0,1.0,1.0","0.0,1.0,0.0",0.667,A3SS
2375,ENSMUSG00000054737.11,Zfp182,chrX,-,21060502,21060552,21060502,21060528,21061937,21062052,2375,"5,0,5","2,2,2","2,3,2","0,1,0",123,99,5.88E-05,0.02109259,"0.668,0.0,0.668","1.0,0.707,1.0",-0.457,A3SS
2506,ENSMUSG00000030235.17,Slco1c1,chr6,+,141559740,141559906,141559781,141559906,141554991,141555187,2506,"294,323,318","2,4,6","289,330,265","6,14,15",140,99,0.000208296,0.034255982,"0.99,0.983,0.974","0.971,0.943,0.926",0.036,A3SS
2609,ENSMUSG00000053161.16,Daw1,chr1,+,83180344,83180489,83180364,83180489,83179292,83179365,2609,"1,1,0","0,3,1","1,3,4","0,0,0",119,99,0.000194629,0.033400072,"1.0,0.217,0.0","1.0,1.0,1.0",-0.594,A3SS
2773,ENSMUSG00000031278.12,Acsl4,chrX,-,142351378,142351618,142351378,142351615,142360386,142360436,2773,"4,12,6","1,0,1","9,13,9","5,7,2",102,99,0.000145705,0.030466375,"0.795,1.0,0.853","0.636,0.643,0.814",0.185,A3SS
2878,ENSMUSG00000023345.17,Poc1a,chr9,+,106329872,106330016,106329900,106330016,106307940,106308033,2878,"13,9,8","2,2,4","12,10,10","0,0,1",127,99,5.15E-05,0.02109259,"0.835,0.778,0.609","1.0,1.0,0.886",-0.221,A3SS
3852,ENSMUSG00000016028.10,Celsr1,chr15,-,85901438,85901672,85901438,85901669,85902114,85902264,3852,"1,3,0","3,1,3","6,5,1","1,0,1",102,99,7.47E-05,0.021136537,"0.244,0.744,0.0","0.853,1.0,0.493",-0.453,A3SS
3858,ENSMUSG00000031342.17,Gpm6b,chrX,+,166385390,166388988,166386951,166388988,166383934,166384000,3858,"87,510,401,016","155,519,061,850","18,351,269,927","108,219,981,432",1660,99,7.41E-08,0.000292494,"0.032,0.032,0.032","0.092,0.036,0.037",-0.023,A3SS
3894,ENSMUSG00000037266.18,Rsrp1,chr4,+,134926025,134926818,134926734,134926818,134925292,134925432,3894,"57,60,69","161,154,211","59,69,48","144,97,44",808,99,0.000180832,0.032442898,"0.042,0.046,0.039","0.048,0.08,0.118",-0.04,A3SS
3895,ENSMUSG00000037266.18,Rsrp1,chr4,+,134926025,134926818,134926734,134926818,134925776,134925821,3895,"50,58,58","1,6,1","45,66,52","1,0,0",808,99,5.39E-05,0.02109259,"0.86,0.542,0.877","0.846,1.0,1.0",-0.189,A3SS
4241,ENSMUSG00000028060.14,2810403A07Rik,chr3,+,88700260,88700514,88700364,88700514,88699950,88700008,4241,"124,133,147","9,6,5","108,167,113","2,1,1",203,99,0.000106536,0.024735238,"0.87,0.915,0.935","0.963,0.988,0.982",-0.071,A3SS
4650,ENSMUSG00000025010.13,Ccnj,chr19,+,40845044,40845204,40845080,40845204,40844659,40844959,4650,"5,11,21","0,0,0","12,12,10","2,5,0",135,99,0.000301562,0.041043652,"1.0,1.0,1.0","0.815,0.638,1.0",0.182,A3SS
4841,ENSMUSG00000026280.17,Atg4b,chr1,+,93775627,93778364,93778284,93778364,93775132,93775234,4841,"145,185,169","1,0,0","213,183,145","1,4,3",2756,99,2.30E-05,0.018131601,"0.839,1.0,1.0","0.884,0.622,0.635",0.233,A3SS
5196,ENSMUSG00000052563.13,D930048N14Rik,chr11,+,51653991,51654113,51654010,51654113,51653733,51653871,5196,"4,3,2","0,1,1","1,1,0","2,1,3",118,99,4.62E-07,0.000607926,"1.0,0.716,0.627","0.296,0.456,0.0",0.53,A3SS
5205,ENSMUSG00000035024.16,Ncapd3,chr9,+,27048154,27050369,27050296,27050369,27045904,27045992,5205,"33,43,60","0,0,0","48,38,36","2,2,1",2241,99,7.50E-05,0.021136537,"1.0,1.0,1.0","0.515,0.456,0.614",0.472,A3SS
5213,ENSMUSG00000037355.14,Uvssa,chr5,+,33410858,33411042,33410962,33411042,33409426,33409549,5213,"8,11,12","0,1,0","7,23,14","4,1,3",203,99,8.88E-05,0.02336186,"1.0,0.843,1.0","0.46,0.918,0.695",0.257,A3SS
5387,ENSMUSG00000044551.13,9930012K11Rik,chr14,-,70155849,70155956,70155849,70155953,70156160,70156276,5387,"2,2,0","5,4,2","9,1,1","2,0,1",102,99,0.000156558,0.030466375,"0.28,0.327,0.0","0.814,1.0,0.493",-0.567,A3SS
5458,ENSMUSG00000032596.14,Uba7,chr9,+,107981389,107981581,107981517,107981581,107981203,107981296,5458,"2,3,5","0,0,0","7,8,8","2,3,1",227,99,4.66E-05,0.02109259,"1.0,1.0,1.0","0.604,0.538,0.777",0.36,A3SS
5472,ENSMUSG00000047986.12,Palm3,chr8,+,84026999,84028171,84028125,84028171,84026748,84026891,5472,"4,6,6","1,0,0","10,8,7","3,4,2",1225,99,0.000217648,0.034362219,"0.244,1.0,1.0","0.212,0.139,0.22",0.558,A3SS
54,ENSMUSG00000097767.8,Miat,chr5,-,112228300,112228356,112228308,112228356,112220924,112221874,54,"10,10,18","0,0,1","4,7,5","3,4,0",107,99,0.000169314,0.022014485,"1.0,1.0,0.943","0.552,0.618,1.0",0.258,A5SS
771,ENSMUSG00000060147.15,Serpinb6a,chr13,-,33935568,33935794,33935618,33935794,33931471,33931646,771,"6,4,7","0,1,0","2,6,2","1,5,1",149,99,1.23E-05,0.002792186,"1.0,0.727,1.0","0.571,0.444,0.571",0.38,A5SS
773,ENSMUSG00000060147.15,Serpinb6a,chr13,-,33935572,33935794,33935618,33935794,33931471,33931646,773,"5,1,4","0,1,0","1,1,3","1,5,1",145,99,1.63E-05,0.003087394,"1.0,0.406,1.0","0.406,0.12,0.672",0.403,A5SS
775,ENSMUSG00000060147.15,Serpinb6a,chr13,-,33935618,33935794,33935626,33935794,33931471,33931646,775,"0,1,0","5,4,1","1,5,1","5,0,0",107,99,1.06E-05,0.002792186,"0.0,0.188,0.0","0.156,1.0,1.0",-0.656,A5SS
781,ENSMUSG00000115149.1,AC112142.1,chr14,+,105592691,105593299,105592691,105592972,105593580,105593907,781,"1,1,1","0,2,1","5,2,2","1,0,0",426,99,9.24E-05,0.016140304,"1.0,0.104,0.189","0.537,1.0,1.0",-0.415,A5SS
975,ENSMUSG00000041912.12,Tdrkh,chr3,+,94424500,94424690,94424500,94424590,94425562,94425702,975,"45,41,47","5,9,5","63,44,33","0,2,1",199,99,1.17E-05,0.002792186,"0.817,0.694,0.824","1.0,0.916,0.943",-0.175,A5SS
1061,ENSMUSG00000004221.16,Ikbkg,chrX,+,74427761,74427902,74427761,74427874,74432804,74433006,1061,"2,6,0","1,2,4","0,0,1","8,4,2",127,99,0.000458364,0.04527839,"0.609,0.7,0.0","0.0,0.0,0.28",0.343,A5SS
1116,ENSMUSG00000041147.10,Brca2,chr5,+,150531683,150532402,150531683,150531733,150534592,150534642,1116,"6,8,6","0,0,0","13,8,9","3,1,1",768,99,1.06E-05,0.002792186,"1.0,1.0,1.0","0.358,0.508,0.537",0.532,A5SS
1236,ENSMUSG00000020659.16,Cbll1,chr12,-,31494581,31494749,31494590,31494749,31492078,31492176,1236,"4,1,6","0,0,1","5,3,0","1,1,4",108,99,0.000400608,0.041371917,"1.0,1.0,0.846","0.821,0.733,0.0",0.431,A5SS
1317,ENSMUSG00000053332.13,Gas5,chr1,+,161036819,161037164,161036819,161036852,161037287,161037315,1317,"51,97,83","156,317,366","164,127,103","369,285,228",411,99,0.000158449,0.022014485,"0.073,0.069,0.052","0.097,0.097,0.098",-0.033,A5SS
1509,ENSMUSG00000028107.14,Tars2,chr3,-,95748486,95750417,95750338,95750417,95748041,95748140,1509,"94,76,60","4,4,1","97,99,61","1,0,1",1951,99,0.000174411,0.022014485,"0.544,0.491,0.753","0.831,1.0,0.756",-0.266,A5SS
1551,ENSMUSG00000061461.11,Smim20,chr5,+,53268022,53268331,53268022,53268070,53277142,53277199,1551,"2,2,0","1,1,1","3,3,2","0,1,0",360,99,1.43E-05,0.002955247,"0.355,0.355,0.0","1.0,0.452,1.0",-0.581,A5SS
2129,ENSMUSG00000090626.9,Tex9,chr9,-,72479923,72480775,72480596,72480775,72478339,72478422,2129,"3,3,7","3,12,26","11,13,9","8,7,7",772,99,0.000102669,0.016661632,"0.114,0.031,0.033","0.15,0.192,0.142",-0.102,A5SS
2144,ENSMUSG00000028289.12,Epha7,chr4,+,28938595,28938779,28938595,28938764,28942585,28942694,2144,"138,184,209","27,33,25","159,175,143","13,9,12",114,99,0.00013238,0.020051143,"0.816,0.829,0.879","0.914,0.944,0.912",-0.082,A5SS
2239,ENSMUSG00000002320.15,Tm9sf1,chr14,-,55640966,55641588,55641269,55641588,55640384,55640570,2239,"48,58,51","5,3,5","56,68,50","1,0,2",402,99,0.000308552,0.033382371,"0.703,0.826,0.715","0.932,1.0,0.86",-0.183,A5SS
2336,ENSMUSG00000024299.16,Adamts10,chr17,+,33538570,33538712,33538570,33538701,33543197,33543305,2336,"18,23,20","16,13,4","16,23,19","1,2,3",110,99,0.000223551,0.026732018,"0.503,0.614,0.818","0.935,0.912,0.851",-0.254,A5SS
2340,ENSMUSG00000026927.17,Sdccag3,chr2,-,26385497,26386063,26385989,26386063,26385082,26385145,2340,"101,145,141","7,9,7","127,195,159","2,3,0",591,99,8.43E-06,0.002792186,"0.707,0.73,0.771","0.914,0.916,1.0",-0.207,A5SS
2631,ENSMUSG00000052384.13,Nrros,chr16,-,32162237,32163397,32163252,32163397,32147552,32147673,2631,"3,1,6","2,1,1","4,2,5","0,0,0",1114,99,6.03E-07,0.000536306,"0.118,0.082,0.348","1.0,1.0,1.0",-0.817,A5SS
2865,ENSMUSG00000024136.14,Dnase1l2,chr17,-,24442404,24442493,24442457,24442493,24442232,24442316,2865,"4,7,9","4,3,1","2,2,1","0,0,0",152,99,7.08E-07,0.000536306,"0.394,0.603,0.854","1.0,1.0,1.0",-0.383,A5SS
2910,ENSMUSG00000070420.4,Zscan25,chr5,+,145283351,145283784,145283351,145283780,145286307,145286509,2910,"3,2,5","28,26,19","1,0,0","22,20,21",103,99,0.000305463,0.033382371,"0.093,0.069,0.202","0.042,0.0,0.0",0.107,A5SS
2975,ENSMUSG00000070371.11,Prss36,chr7,-,127934389,127934627,127934509,127934627,127933370,127933492,2975,"9,9,6","1,3,3","11,6,4","1,0,0",219,99,1.12E-05,0.002792186,"0.803,0.576,0.475","0.833,1.0,1.0",-0.326,A5SS
3070,ENSMUSG00000034858.16,Fam214a,chr9,+,75023584,75023746,75023584,75023653,75025650,75025847,3070,"8,5,16","75,82,62","4,0,1","109,101,78",192,99,3.90E-07,0.000536306,"0.052,0.03,0.117","0.019,0.0,0.007",0.058,A5SS
3357,ENSMUSG00000035215.9,Lsm7,chr10,-,80854939,80855143,80855024,80855143,80854617,80854708,3357,"6,4,2","2,4,1","8,13,2","1,0,0",184,99,9.65E-07,0.000547932,"0.617,0.35,0.518","0.811,1.0,1.0",-0.442,A5SS
